a,c,b,d,p,OR,X
6,228441,94,9280779,0.01879639,2.593186639,RPUSD4
24,228441,254,9280779,1.17E-11,3.838732977,RQCD1
6,228441,24,9280779,3.08E-10,10.15664767,RRAGA
8,228441,173,9280779,0.076283368,1.878686274,RRAGB
13,228441,180,9280779,8.44E-05,2.93414266,RRAGC
18,228441,30,9280779,8.73E-57,24.3759544,RRAS2
4,228441,657,9280779,0.00254849,0.247346062,RRAS
29,228441,693,9280779,0.0046163,1.70010264,RRBP1
8,228441,421,9280779,0.467187237,0.772001723,RRM1
29,228441,133,9280779,5.65E-38,8.858429545,RRM2
16,228441,305,9280779,0.002517812,2.131230986,RRM2B
1,228441,70,9280779,0.584437829,0.580379867,RRNAD1
11,228441,116,9280779,4.10E-06,3.852521529,RRP1
4,228441,267,9280779,0.319320555,0.608638063,RRP12
2,228441,462,9280779,0.00555202,0.175872687,RRP15
26,228441,350,9280779,1.10E-08,3.017975307,RRP1B
7,228441,72,9280779,0.00017763,3.949807427,RRP36
2,228441,223,9280779,0.13818898,0.364364042,RRP7B
3,228441,22,9280779,0.001724385,5.539989637,RRP8
16,228441,75,9280779,3.17E-21,8.66700601,RRP9
2,228441,67,9280779,0.787773335,1.21273405,RRPL13L
20,228441,90,9280779,3.16E-27,9.028131261,RSAD1
10,228441,383,9280779,0.853916636,1.060746493,RSBN1
16,228441,684,9280779,0.840340559,0.950329606,RSBN1L
9,228441,357,9280779,0.943519056,1.024199765,RSBN1L-AS1
2,228441,1227,9280779,2.94E-07,0.066221012,RSF1
2,228441,69,9280779,0.819532844,1.177582338,RSL1D1
9,228441,123,9280779,0.000922024,2.972677366,RSL24D1
21,228441,229,9280779,5.90E-10,3.725582551,RSPH3
1,228441,193,9280779,0.08610072,0.21050047,RSPH4A
5,228441,362,9280779,0.193244651,0.561140755,RSPRY1
10,228441,3552,9280779,1.35E-16,0.114376663,RSRC1
11,228441,185,9280779,0.003337554,2.415635121,RSRC2
3,228441,2067,9280779,1.98E-11,0.058964573,RSU1
4,228441,225,9280779,0.517048613,0.722250501,RTCA
8,228441,265,9280779,0.568789484,1.226463115,RTCB
16,228441,262,9280779,0.000261172,2.481013171,RTDR1
4,228441,415,9280779,0.052961145,0.391581597,RTF1
2,228441,193,9280779,0.209303609,0.42100094,RTFDC1
1,228441,107,9280779,0.316334289,0.379687763,RTKN2
28,228441,589,9280779,0.000531261,1.931315007,RTKN
4,228441,525,9280779,0.01341139,0.309535929,RTN3
31,228441,498,9280779,2.06E-07,2.52896448,RTN4
7,228441,372,9280779,0.480151093,0.764478857,RTN4IP1
4,228441,567,9280779,0.007913623,0.286607342,RTN4RL1
15,228441,486,9280779,0.387086014,1.25390712,RUFY1
26,228441,850,9280779,0.274195978,1.242695715,RUFY3
5,228441,132,9280779,0.340359081,1.53888601,RUNDC1
121,228441,1779,9280779,1.51E-29,2.763247595,RUNX1
4,228441,1479,9280779,8.17E-08,0.109875837,RUNX2
31,228441,324,9280779,6.77E-15,3.887112071,RUNX3
24,228441,64,9280779,2.04E-52,15.2349715,RUSC1
3,228441,3,9280779,2.65E-14,40.62659067,RUSC1-AS1
25,228441,531,9280779,0.001261503,1.912739674,RUSC2
15,228441,659,9280779,0.764376785,0.924732716,RUVBL1
4,228441,160,9280779,0.975504584,1.015664767,RUVBL2
14,228441,169,9280779,3.55E-06,3.365516387,RWDD1
9,228441,147,9280779,0.006026655,2.487342286,RWDD2B
10,228441,119,9280779,7.25E-05,3.413999216,RWDD4
17,228441,18,9280779,3.61E-71,38.36955786,RXFP4
242,228441,1010,9280779,0,9.734292023,RXRA
3,228441,35,9280779,0.027025213,3.482279201,RXRB
20,228441,642,9280779,0.298430049,1.265625878,RYBP
13,228441,853,9280779,0.083299066,0.619162578,RYK
11,228441,106,9280779,7.64E-07,4.215966957,S100A10
23,228441,85,9280779,1.22E-37,10.99307748,S100A13
33,228441,49,9280779,6.52E-111,27.36076515,S100A16
8,228441,61,9280779,6.15E-07,5.328077465,S100A2
10,228441,37,9280779,2.90E-17,10.98015964,S100A4
3,228441,40,9280779,0.050112805,3.0469943,S100A6
30,228441,58,9280779,6.05E-84,21.0137538,S100P
1,228441,374,9280779,0.006915149,0.108627248,S100PBP
1,228441,1,9280779,1.10E-05,40.62659067,SAA4
4,228441,187,9280779,0.78097167,0.869017982,SAAL1
9,228441,476,9280779,0.431753859,0.768149824,SACM1L
4,228441,891,9280779,0.000133254,0.18238649,SACS
37,228441,754,9280779,2.93E-05,1.99361254,SAE1
10,228441,292,9280779,0.302273751,1.391321598,SAFB
6,228441,300,9280779,0.61397859,0.812531813,SAFB2
11,228441,152,9280779,0.000290398,2.94008222,SALL1
25,228441,136,9280779,1.50E-27,7.468123286,SALL2
20,228441,61,9280779,3.28E-39,13.32019366,SAMD10
6,228441,179,9280779,0.455077619,1.361785162,SAMD14
6,228441,128,9280779,0.116672658,1.904371438,SAMD15
23,228441,1490,9280779,0.025037944,0.627121869,SAMD4A
9,228441,334,9280779,0.788684353,1.094728491,SAMD4B
9,228441,599,9280779,0.137602189,0.61041622,SAMD8
7,228441,478,9280779,0.167807271,0.594950073,SAMHD1
14,228441,455,9280779,0.409827052,1.250048944,SAMM50
7,228441,890,9280779,0.001511867,0.319534983,SAP130
2,228441,15,9280779,0.011701726,5.416878756,SAP25
2,228441,63,9280779,0.722438629,1.289733037,SAP30
4,228441,381,9280779,0.080632865,0.426525886,SAP30BP
12,228441,116,9280779,2.58E-07,4.202750759,SAP30L
1,228441,526,9280779,0.000909429,0.077236864,SAP30L-AS1
6,228441,164,9280779,0.33719303,1.486338683,SAR1A
3,228441,278,9280779,0.143971433,0.438416446,SAR1B
72,228441,722,9280779,1.40E-34,4.051405164,SARDH
5,228441,277,9280779,0.490127136,0.733331962,SARM1
4,228441,272,9280779,0.301130876,0.597449863,SARS
28,228441,177,9280779,6.65E-26,6.426805304,SART1
5,228441,357,9280779,0.204524772,0.568999869,SART3
17,228441,1685,9280779,0.000156036,0.409882517,SASH1
5,228441,416,9280779,0.103602061,0.488300369,SASS6
6,228441,12,9280779,1.03E-17,20.31329534,SAT1
5,228441,1772,9280779,5.25E-09,0.11463485,SATB2
8,228441,258,9280779,0.519173537,1.259739246,SAV1
14,228441,160,9280779,1.16E-06,3.554826684,SAYSD1
30,228441,3022,9280779,3.05E-07,0.403308312,SBF2
2,228441,524,9280779,0.002456142,0.155063323,SBNO1
50,228441,738,9280779,4.92E-13,2.752479043,SBNO2
8,228441,170,9280779,0.068330111,1.911839561,SC5D
9,228441,120,9280779,0.000691207,3.0469943,SCAF11
6,228441,532,9280779,0.051219943,0.458194632,SCAF1
35,228441,529,9280779,3.67E-09,2.687959685,SCAF4
26,228441,798,9280779,0.158063117,1.32367338,SCAF8
6,228441,1414,9280779,1.10E-06,0.172390059,SCAI
14,228441,1020,9280779,0.027701338,0.557619872,SCAMP1
14,228441,285,9280779,0.010034531,1.995692173,SCAMP2
29,228441,62,9280779,2.96E-75,19.00276015,SCAMP3
13,228441,86,9280779,3.13E-12,6.141228823,SCAND1
33,228441,101,9280779,2.42E-63,13.27403458,SCAND2P
11,228441,142,9280779,0.000110137,3.147130263,SCAND3
32,228441,453,9280779,1.60E-09,2.86986954,SCAP
12,228441,4237,9280779,1.81E-19,0.115062329,SCAPER
17,228441,364,9280779,0.008653763,1.897395718,SCARA3
67,228441,963,9280779,8.14E-18,2.82656446,SCARB1
22,228441,405,9280779,0.000206532,2.20687653,SCARB2
8,228441,141,9280779,0.018027184,2.30505479,SCARF2
4,228441,349,9280779,0.119403286,0.465634277,SCCPDH
36,228441,124,9280779,6.84E-62,11.79481665,SCD
1,228441,1285,9280779,5.21E-08,0.031616024,SCD5
18,228441,660,9280779,0.667588835,1.107997927,SCFD1
32,228441,3850,9280779,1.36E-10,0.337675559,SCFD2
7,228441,438,9280779,0.253265619,0.649283413,SCG5
1,228441,505,9280779,0.001200288,0.080448694,SCGN
1,228441,1848,9280779,4.27E-11,0.021984086,SChLAP1
5,228441,1503,9280779,1.51E-07,0.135151666,SCLT1
2,228441,2,9280779,5.07E-10,40.62659067,SCLY
25,228441,1935,9280779,0.001123033,0.524891352,SCMH1
7,228441,130,9280779,0.038512226,2.187585652,SCML1
6,228441,524,9280779,0.056162392,0.46518997,SCML2
7,228441,101,9280779,0.00563168,2.815704304,SCN1B
4,228441,906,9280779,0.000110291,0.179366846,SCN3A
18,228441,634,9280779,0.550051002,1.153436328,SCN9A
32,228441,210,9280779,4.14E-28,6.190718579,SCNN1A
6,228441,124,9280779,0.099375702,1.965802775,SCNN1D
5,228441,275,9280779,0.500428814,0.738665285,SCOC
12,228441,1165,9280779,0.001947825,0.41847132,SCP2
5,228441,188,9280779,0.864304549,1.080494433,SCRIB
17,228441,524,9280779,0.260986192,1.318038247,SCRN1
26,228441,68,9280779,1.46E-57,15.53369643,SCRN2
19,228441,825,9280779,0.77432707,0.935642694,SCTR
5,228441,1161,9280779,1.08E-05,0.174963784,SCUBE1
10,228441,111,9280779,2.54E-05,3.660053214,SCYL1
9,228441,664,9280779,0.071176869,0.550661621,SCYL2
7,228441,317,9280779,0.776210057,0.897117144,SCYL3
1,228441,397,9280779,0.005069625,0.102333982,SDAD1
198,228441,265,9280779,0,30.35496209,SDC1
76,228441,919,9280779,4.08E-27,3.359761579,SDC2
117,228441,269,9280779,1.09E-280,17.67030152,SDC4
1,228441,224,9280779,0.055116469,0.181368708,SDCBP
32,228441,499,9280779,4.94E-08,2.605312428,SDCBP2-AS1
8,228441,1973,9280779,6.29E-09,0.164730221,SDCCAG8
18,228441,131,9280779,1.21E-14,5.582279634,SDE2
30,228441,378,9280779,6.57E-11,3.224332593,SDF2
15,228441,40,9280779,2.05E-33,15.2349715,SDF2L1
7,228441,132,9280779,0.042580103,2.154440414,SDF4
9,228441,507,9280779,0.328908387,0.721182083,SDHA
9,228441,25,9280779,4.95E-20,14.62557264,SDHAF1
3,228441,127,9280779,0.943831806,0.959683244,SDHAF2
11,228441,319,9280779,0.269368801,1.40091692,SDHAP3
1,228441,314,9280779,0.015668634,0.129384047,SDHB
3,228441,398,9280779,0.030517696,0.306230583,SDHC
2,228441,69,9280779,0.819532844,1.177582338,SDHD
16,228441,9462,9280779,9.16E-46,0.068698526,SDK1
31,228441,103,9280779,2.34E-55,12.22742049,SDPR
14,228441,23,9280779,5.30E-45,24.72922911,SDR39U1
10,228441,173,9280779,0.00682482,2.348357842,SDSL
28,228441,193,9280779,2.11E-23,5.894013155,SEC11A
19,228441,241,9280779,2.40E-07,3.202926236,SEC13
33,228441,815,9280779,0.004626545,1.645003058,SEC14L1
24,228441,130,9280779,1.22E-26,7.500293663,SEC14L2
7,228441,189,9280779,0.285105473,1.504688543,SEC14L4
7,228441,772,9280779,0.006126879,0.368375822,SEC16B
14,228441,323,9280779,0.035694706,1.760904859,SEC22C
17,228441,528,9280779,0.274371867,1.308053109,SEC23A
14,228441,447,9280779,0.373587473,1.272421184,SEC23B
21,228441,574,9280779,0.072586037,1.486338683,SEC23IP
17,228441,705,9280779,0.933237515,0.979648286,SEC24A
25,228441,795,9280779,0.226693925,1.277565744,SEC24B
1,228441,46,9280779,0.902131823,0.883186754,SEC24B-AS1
14,228441,202,9280779,9.03E-05,2.815704304,SEC24C
18,228441,849,9280779,0.530511733,0.861341145,SEC24D
33,228441,551,9280779,2.95E-07,2.433171492,SEC31A
2,228441,257,9280779,0.086659549,0.316160239,SEC31B
17,228441,160,9280779,3.91E-10,4.316575259,SEC61A1
1,228441,287,9280779,0.022746087,0.141556065,SEC61A2
6,228441,73,9280779,0.002577252,3.339171836,SEC61B
16,228441,76,9280779,6.06E-21,8.552966458,SEC61G
4,228441,274,9280779,0.294130157,0.593088915,SEC62
30,228441,582,9280779,5.39E-05,2.094154158,SEC63
19,228441,352,9280779,0.000625936,2.192912565,SECISBP2
3,228441,494,9280779,0.008824824,0.246720186,SECISBP2L
51,228441,139,9280779,2.98E-107,14.90615917,SECTM1
9,228441,254,9280779,0.280140125,1.439524866,SEH1L
8,228441,570,9280779,0.109887522,0.570197764,SEL1L
1,228441,44,9280779,0.937115105,0.923331606,SELENBP1
3,228441,33,9280779,0.020123324,3.693326425,SELK
3,228441,219,9280779,0.30647549,0.556528639,SELO
10,228441,422,9280779,0.90546226,0.962715419,SELP
13,228441,108,9280779,2.07E-09,4.890237766,SELRC1
12,228441,1880,9280779,5.10E-07,0.259318664,SEMA3A
23,228441,54,9280779,8.00E-56,17.30391825,SEMA3B
16,228441,270,9280779,0.00042283,2.40750167,SEMA3F
28,228441,275,9280779,7.62E-15,4.136525596,SEMA4B
16,228441,24,9280779,2.21E-54,27.08439378,SEMA4C
26,228441,95,9280779,8.86E-43,11.11885639,SEMA4G
31,228441,1037,9280779,0.285641598,1.214488246,SEMA6A
2,228441,90,9280779,0.886234758,0.902813126,SEMA6C
25,228441,142,9280779,2.79E-26,7.152568781,SEMA7A
7,228441,503,9280779,0.128830404,0.565379989,SENP1
2,228441,405,9280779,0.011812961,0.200625139,SENP2
10,228441,49,9280779,2.94E-13,8.291140954,SENP3-EIF4A1
16,228441,630,9280779,0.901625866,1.03178643,SENP5
29,228441,884,9280779,0.126679682,1.332772771,SENP6
10,228441,1626,9280779,2.23E-06,0.249856031,SENP7
1,228441,132,9280779,0.213850232,0.307777202,SENP8
10,228441,239,9280779,0.096311741,1.69985735,SEPHS1
15,228441,25,9280779,1.28E-47,24.3759544,SEPHS2
13,228441,134,9280779,3.39E-07,3.941385662,SEPN1
20,228441,75,9280779,1.67E-32,10.83375751,SEPP1
21,228441,308,9280779,2.41E-06,2.769994819,SEPSECS
2,228441,14,9280779,0.008343991,5.803798668,SEPT10
20,228441,1,9280779,7.05E-170,812.5318135,SEPT11
3,228441,586,9280779,0.002697146,0.207985959,SEPT1
1,228441,403,9280779,0.004676374,0.100810399,SEPT6
5,228441,865,9280779,0.00043078,0.234835784,SEPT7
27,228441,201,9280779,1.30E-20,5.457303225,SEPT8
243,228441,1660,9280779,1.61E-191,5.947145502,SEPT9
5,228441,37,9280779,5.78E-05,5.490079821,SEPW1
6,228441,542,9280779,0.045632053,0.449740856,SERAC1
10,228441,213,9280779,0.04231275,1.907351675,SERBP1
7,228441,21,9280779,5.76E-15,13.54219689,SERF2
1,228441,1,9280779,1.10E-05,40.62659067,SERF2-C15ORF63
28,228441,2115,9280779,0.00092472,0.537846118,SERGEF
4,228441,224,9280779,0.522868038,0.725474833,SERINC1
15,228441,184,9280779,2.23E-06,3.311950327,SERINC2
9,228441,267,9280779,0.351596134,1.369435641,SERINC3
64,228441,1150,9280779,6.64E-11,2.26095809,SERINC5
12,228441,49,9280779,1.27E-18,9.949369144,SERP1
7,228441,141,9280779,0.06444083,2.016922941,SERPINA10
23,228441,97,9280779,3.87E-33,9.633109129,SERPINA11
4,228441,124,9280779,0.593360857,1.310535183,SERPINA12
85,228441,981,9280779,1.55E-32,3.520142923,SERPINA1
56,228441,317,9280779,5.89E-57,7.176937154,SERPINA3
8,228441,89,9280779,0.000170213,3.651828375,SERPINA4
24,228441,156,9280779,9.97E-22,6.250244719,SERPINA5
11,228441,165,9280779,0.000857341,2.708439378,SERPINA6
2,228441,32,9280779,0.185098411,2.539161917,SERPINA7
5,228441,151,9280779,0.512566,1.345251347,SERPINA9
18,228441,132,9280779,1.64E-14,5.539989637,SERPINB1
4,228441,36,9280779,0.001700189,4.51406563,SERPINB9
11,228441,99,9280779,1.95E-07,4.51406563,SERPINC1
3,228441,61,9280779,0.232509482,1.99802905,SERPINE1
1,228441,503,9280779,0.001232481,0.08076857,SERPINE2
6,228441,74,9280779,0.002904365,3.294047892,SERPINF1
1,228441,65,9280779,0.637859658,0.625024472,SERPINF2
19,228441,96,9280779,4.69E-23,8.040679404,SERPINH1
4,228441,685,9280779,0.001790609,0.237235566,SERPINI1
31,228441,226,9280779,4.84E-24,5.572673942,SERTAD2
4,228441,55,9280779,0.028103926,2.95466114,SERTAD3
16,228441,842,9280779,0.303853635,0.772001723,SESN1
14,228441,168,9280779,3.15E-06,3.385549223,SESN2
41,228441,1416,9280779,0.304802084,1.176334899,SESTD1
34,228441,114,9280779,4.94E-60,12.11670248,SET
6,228441,191,9280779,0.555368186,1.276227979,SETD1A
19,228441,190,9280779,2.71E-10,4.062659067,SETD1B
22,228441,943,9280779,0.803711553,0.947810175,SETD2
5,228441,730,9280779,0.002296597,0.27826432,SETD3
10,228441,319,9280779,0.450368869,1.273560836,SETD4
33,228441,569,9280779,8.06E-07,2.356199459,SETD5
12,228441,69,9280779,2.98E-13,7.06549403,SETD5-AS1
19,228441,42,9280779,1.14E-48,18.37869578,SETD6
29,228441,231,9280779,3.10E-20,5.10030792,SETD8
15,228441,100,9280779,9.17E-14,6.093988601,SETD9
1,228441,227,9280779,0.052810432,0.178971765,SETDB1
13,228441,290,9280779,0.031843711,1.821191996,SETDB2
17,228441,163,9280779,6.83E-10,4.237129089,SETMAR
13,228441,1016,9280779,0.017034225,0.519828424,SETX
8,228441,211,9280779,0.226778102,1.54034467,SEZ6L2
3,228441,140,9280779,0.812088987,0.8705698,SF1
5,228441,200,9280779,0.972614427,1.015664767,SF3A1
19,228441,163,9280779,1.43E-12,4.735614864,SF3A2
2,228441,274,9280779,0.06872449,0.296544457,SF3A3
13,228441,416,9280779,0.395632471,1.269580959,SF3B1
1,228441,62,9280779,0.672680927,0.655267592,SF3B14
13,228441,152,9280779,4.35E-06,3.474642623,SF3B2
7,228441,351,9280779,0.580711296,0.810216908,SF3B3
5,228441,43,9280779,0.000287637,4.724022171,SF3B4
14,228441,25,9280779,1.75E-42,22.75089078,SF3B5
21,228441,976,9280779,0.541635843,0.874137709,SFI1
4,228441,1064,9280779,1.51E-05,0.152731544,SFMBT1
22,228441,98,9280779,4.34E-30,9.120255049,SFPQ
2,228441,46,9280779,0.424691623,1.766373508,SFR1
19,228441,128,9280779,7.96E-17,6.030509553,SFRP4
8,228441,1016,9280779,0.000704774,0.319894415,SFSWAP
20,228441,198,9280779,6.59E-11,4.103696028,SFT2D1
21,228441,29,9280779,1.08E-74,29.41925532,SFT2D3
13,228441,457,9280779,0.606656704,1.155679822,SFXN1
14,228441,235,9280779,0.00090526,2.420307529,SFXN2
16,228441,103,9280779,3.63E-15,6.310926707,SFXN3
16,228441,156,9280779,3.43E-09,4.166829813,SFXN4
36,228441,1022,9280779,0.033602359,1.431073644,SFXN5
1,228441,9543,9280779,1.41E-52,0.004257214,SGCD
28,228441,554,9280779,0.000147803,2.053329493,SGCE
10,228441,1555,9280779,5.22E-06,0.261264249,SGIP1
37,228441,308,9280779,5.84E-24,4.880467061,SGK1
15,228441,199,9280779,1.08E-05,3.06230583,SGK196
22,228441,323,9280779,1.43E-06,2.767136207,SGK2
42,228441,384,9280779,9.14E-24,4.443533355,SGK223
1,228441,2,9280779,0.00046735,20.31329534,SGK3
47,228441,2400,9280779,0.119787527,0.795604067,SGMS1
5,228441,65,9280779,0.009591169,3.125122359,SGOL1-AS1
8,228441,436,9280779,0.408600383,0.745442031,SGOL2
2,228441,414,9280779,0.010481426,0.196263723,SGPL1
4,228441,329,9280779,0.152310485,0.493940312,SGPP1
5,228441,85,9280779,0.050746259,2.389799451,SGSH
4,228441,1113,9280779,8.13E-06,0.146007514,SGSM1
26,228441,254,9280779,5.40E-14,4.158627392,SGTA
11,228441,478,9280779,0.825328912,0.934921543,SGTB
31,228441,61,9280779,1.51E-85,20.64630018,SH2B1
2,228441,256,9280779,0.087852216,0.31739524,SH2B2
6,228441,317,9280779,0.522595101,0.768957552,SH2B3
14,228441,128,9280779,6.51E-09,4.443533355,SH2D3A
42,228441,709,9280779,1.14E-08,2.406652762,SH2D4A
1,228441,96,9280779,0.377732173,0.423193653,SH2D5
18,228441,417,9280779,0.018078645,1.753665784,SH3BGRL2
3,228441,648,9280779,0.00121605,0.188086068,SH3BGRL
2,228441,14,9280779,0.008343991,5.803798668,SH3BGRL3
37,228441,66,9280779,2.44E-109,22.77551295,SH3BP1
68,228441,485,9280779,3.93E-52,5.696099311,SH3BP2
193,228441,1006,9280779,2.13E-210,7.794166998,SH3BP4
4,228441,926,9280779,8.57E-05,0.175492832,SH3D19
16,228441,149,9280779,9.40E-10,4.362586918,SH3D21
57,228441,357,9280779,1.59E-51,6.486598511,SH3GL1
3,228441,453,9280779,0.014985203,0.269050269,SH3GLB1
1,228441,223,9280779,0.055908174,0.182182021,SH3GLB2
35,228441,1842,9280779,0.128241445,0.771949334,SH3KBP1
84,228441,1713,9280779,3.19E-10,1.992197091,SH3PXD2A
100,228441,1184,9280779,2.08E-36,3.431299888,SH3PXD2B
32,228441,1327,9280779,0.908696421,0.979691712,SH3RF1
33,228441,1138,9280779,0.352806032,1.17809973,SH3RF2
76,228441,407,9280779,1.34E-81,7.586292116,SH3TC1
12,228441,400,9280779,0.498753075,1.21879772,SH3YL1
6,228441,4312,9280779,2.65E-22,0.056530507,SHANK2
136,228441,1423,9280779,1.07E-59,3.88279433,SHB
19,228441,72,9280779,1.17E-30,10.72090587,SHC1
2,228441,277,9280779,0.065975191,0.293332785,SHCBP1
19,228441,228,9280779,5.65E-08,3.385549223,SHF
23,228441,336,9280779,7.24E-07,2.780986862,SHFM1
23,228441,134,9280779,1.23E-23,6.973220787,SHH
5,228441,189,9280779,0.87351735,1.074777531,SHISA5
6,228441,3149,9280779,4.87E-16,0.077408556,SHISA9
4,228441,24,9280779,4.02E-05,6.771098446,SHMT2
9,228441,791,9280779,0.018305373,0.462249451,SHOC2
2,228441,225,9280779,0.134432418,0.36112525,SHPK
7,228441,565,9280779,0.06565553,0.503338292,SHPRH
8,228441,778,9280779,0.011247784,0.417754146,SHQ1
25,228441,65,9280779,1.09E-55,15.6256118,SHROOM1
10,228441,858,9280779,0.016149692,0.473503388,SHROOM2
1,228441,4,9280779,0.010174673,10.15664767,SIAH1
39,228441,193,9280779,1.40E-46,8.209518323,SIAH2
2,228441,864,9280779,3.01E-05,0.094043034,SIDT1
15,228441,120,9280779,3.89E-11,5.078323834,SIDT2
8,228441,83,9280779,6.89E-05,3.915815969,SIGIRR
8,228441,38,9280779,3.16E-11,8.552966458,SIGMAR1
64,228441,183,9280779,1.34E-128,14.20820657,SIK1
22,228441,965,9280779,0.722124786,0.926202067,SIK2
45,228441,2097,9280779,0.362230641,0.871815251,SIK3
1,228441,131,9280779,0.217168653,0.310126646,SIKE1
16,228441,1812,9280779,2.01E-05,0.358733692,SIL1
7,228441,403,9280779,0.358077742,0.705672791,SIM2
26,228441,787,9280779,0.138431843,1.342174533,SIN3A
11,228441,400,9280779,0.716692155,1.117231244,SIN3B
4,228441,96,9280779,0.296759281,1.692774611,SIPA1
10,228441,2162,9280779,3.41E-09,0.187912075,SIPA1L3
7,228441,370,9280779,0.489081965,0.768611175,SIRT1
2,228441,156,9280779,0.350847262,0.520853727,SIRT2
41,228441,297,9280779,1.63E-31,5.608384571,SIRT5
7,228441,55,9280779,4.87E-06,5.170656995,SIRT7
15,228441,49,9280779,4.28E-28,12.43671143,SIVA1
17,228441,55,9280779,6.85E-32,12.55730984,SIX1
15,228441,152,9280779,2.81E-08,4.009203027,SIX4
3,228441,37,9280779,0.035243183,3.294047892,SIX5
6,228441,165,9280779,0.344700555,1.47733057,SKA1
13,228441,318,9280779,0.069966312,1.660835468,SKA2
8,228441,230,9280779,0.33392906,1.413098806,SKA3
5,228441,2551,9280779,3.20E-13,0.079628755,SKAP2
112,228441,647,9280779,2.09E-109,7.032732852,SKI
34,228441,115,9280779,1.50E-59,12.01133985,SKIDA1
6,228441,317,9280779,0.522595101,0.768957552,SKIL
12,228441,757,9280779,0.127365753,0.644014647,SKINTL
10,228441,58,9280779,3.45E-11,7.004584599,SKIV2L
15,228441,1027,9280779,0.042398318,0.593377663,SKIV2L2
21,228441,197,9280779,3.13E-12,4.330753321,SKP1
6,228441,293,9280779,0.655047412,0.831943836,SKP2
28,228441,240,9280779,7.89E-18,4.739768912,SLA2
11,228441,584,9280779,0.377866389,0.765226879,SLAIN2
29,228441,151,9280779,3.12E-33,7.802457811,SLBP
4,228441,27,9280779,0.000134375,6.018754174,SLC10A3
4,228441,26,9280779,9.23E-05,6.250244719,SLC10A5
4,228441,1856,9280779,7.25E-10,0.087557307,SLC10A7
16,228441,83,9280779,3.87E-19,7.831631937,SLC11A1
32,228441,418,9280779,6.89E-11,3.110169621,SLC11A2
33,228441,154,9280779,3.32E-42,8.705698001,SLC12A4
1,228441,335,9280779,0.011750562,0.121273405,SLC12A5
1,228441,648,9280779,0.000183672,0.062695356,SLC12A6
75,228441,737,9280779,4.81E-37,4.134320625,SLC12A7
58,228441,1076,9280779,2.46E-09,2.189909163,SLC13A3
22,228441,199,9280779,2.27E-13,4.491381883,SLC13A5
10,228441,285,9280779,0.268001395,1.42549441,SLC15A4
1,228441,283,9280779,0.024044475,0.143556858,SLC16A10
9,228441,164,9280779,0.016166719,2.229508025,SLC16A12
10,228441,786,9280779,0.034722235,0.516877744,SLC16A13
6,228441,38,9280779,1.14E-06,6.414724843,SLC16A1
88,228441,137,9280779,4.41E-283,26.09591226,SLC16A3
6,228441,235,9280779,0.929460038,1.037274655,SLC16A4
25,228441,210,9280779,1.65E-16,4.83649889,SLC16A5
1,228441,35,9280779,0.883032967,1.160759734,SLC16A6
14,228441,195,9280779,4.99E-05,2.916780869,SLC17A2
3,228441,475,9280779,0.011278038,0.256588994,SLC17A5
46,228441,204,9280779,2.74E-61,9.160897897,SLC17A9
3,228441,243,9280779,0.225685031,0.501562848,SLC18B1
17,228441,225,9280779,2.65E-06,3.069564629,SLC19A2
1,228441,251,9280779,0.037604228,0.161858927,SLC19A3
8,228441,1698,9280779,1.84E-07,0.191409143,SLC1A2
26,228441,251,9280779,3.18E-14,4.208332102,SLC1A4
20,228441,119,9280779,2.74E-20,6.827998432,SLC1A5
40,228441,483,9280779,4.72E-15,3.364520967,SLC1A7
32,228441,126,9280779,1.29E-48,10.3178643,SLC20A1
23,228441,846,9280779,0.637988036,1.10450542,SLC20A2
28,228441,252,9280779,1.02E-16,4.51406563,SLC22A11
15,228441,802,9280779,0.290452404,0.759848953,SLC22A18
2,228441,234,9280779,0.118773126,0.347235818,SLC22A18AS
9,228441,18,9280779,8.99E-26,20.31329534,SLC22A1
176,228441,1989,9280779,8.79E-68,3.594911995,SLC22A23
4,228441,506,9280779,0.017019018,0.32115882,SLC22A25
33,228441,1050,9280779,0.165846748,1.276835707,SLC22A31
28,228441,116,9280779,1.11E-40,9.806418438,SLC22A3
8,228441,180,9280779,0.097063385,1.805626252,SLC22A5
24,228441,85,9280779,8.56E-41,11.47103737,SLC22A7
8,228441,320,9280779,0.965363995,1.015664767,SLC22A9
32,228441,143,9280779,7.56E-43,9.091265046,SLC23A1
25,228441,1290,9280779,0.235293508,0.787337029,SLC23A2
13,228441,428,9280779,0.454362673,1.233985231,SLC24A1
11,228441,4703,9280779,2.35E-22,0.095022857,SLC24A3
41,228441,36,9280779,1.29E-186,46.26917271,SLC25A10
2,228441,702,9280779,0.000242112,0.115745273,SLC25A11
12,228441,37,9280779,5.69E-24,13.17619157,SLC25A12
27,228441,971,9280779,0.531771197,1.129678628,SLC25A1
30,228441,1709,9280779,0.065164183,0.71316426,SLC25A13
3,228441,157,9280779,0.663125949,0.77630428,SLC25A14
7,228441,57,9280779,8.22E-06,4.989230434,SLC25A15
21,228441,325,9280779,8.41E-06,2.625102782,SLC25A17
11,228441,242,9280779,0.043287496,1.846663212,SLC25A20
4,228441,3249,9280779,2.06E-17,0.050017348,SLC25A21
6,228441,16,9280779,2.57E-14,15.2349715,SLC25A21-AS1
15,228441,49,9280779,4.28E-28,12.43671143,SLC25A22
3,228441,486,9280779,0.009784789,0.250781424,SLC25A24
